event_id,organizer_id,activity_id,sport_cluster,skill_level,max_participants,duration_hours,start_time,latitude,longitude,geo_cluster,day_of_week,time_of_day,fill_rate,participant_count,skill_diversity,social_density_cat,avg_organizer_rating,f1,f2,f3,f4,f5,f6,f7,f8
1057,4456,7,0,0,14,1.5,2023-05-22 20:00:00,45.792021,15.97734,0,1,2,0.656,9,1.024,2,2.47,0.8913,0.2431,0.5225,0.4406,0.2479,0.908,0.3775,0.3063
1058,4379,30,5,1,17,2.2,2024-10-04 10:00:00,45.867286,15.94775,1,5,0,0.715,12,0.511,2,1.79,0.3069,0.4742,0.1181,0.6304,0.1616,0.5464,0.5243,0.1613
1059,3032,28,0,1,6,1.2,2024-12-04 10:00:00,45.739766,15.974481,3,3,0,0.342,2,0.813,0,3.16,0.8837,0.2951,0.4694,0.4812,0.2659,0.885,0.4269,0.1954
1060,4465,1,1,0,11,1.0,2024-10-07 19:00:00,45.743204,15.977393,3,1,2,0.542,6,0.821,1,3.36,0.8045,0.2908,0.339,0.4516,0.6231,0.1572,0.5124,0.304
1061,4249,1,1,2,6,1.7,2023-01-12 11:00:00,45.843451,15.937319,1,4,0,0.356,2,0.464,0,2.04,0.7347,0.2933,0.3212,0.4084,0.6062,0.1655,0.5795,0.3662
1062,6843,5,5,1,5,1.3,2024-06-14 19:00:00,45.830087,15.966469,0,5,2,0.399,2,0.602,0,3.3,0.2276,0.5532,0.1243,0.5897,0.3438,0.6707,0.4344,0.2866
1063,2349,2,0,1,10,0.7,2023-10-15 18:00:00,45.747216,15.974971,3,0,2,0.215,2,1.109,0,1.22,0.9249,0.3519,0.5659,0.4615,0.2336,0.9054,0.3463,0.3279
1064,7254,1,1,0,12,1.6,2023-05-24 18:00:00,45.853123,15.94782,1,3,2,0.113,1,1.136,0,1.49,0.8677,0.2607,0.4576,0.3842,0.588,0.1364,0.4605,0.2778
1065,5306,8,0,0,5,1.1,2023-11-14 19:00:00,45.858538,15.944507,1,2,2,0.138,1,0.919,0,2.82,0.8514,0.3345,0.48,0.506,0.1606,0.8656,0.5112,0.2095
1066,3207,11,3,0,13,1.9,2023-10-02 10:00:00,45.809353,15.899863,4,1,0,0.138,2,1.068,0,2.76,0.4604,0.4707,0.9444,0.5015,0.8066,0.178,0.5072,0.763
1067,6576,5,5,0,9,2.0,2024-02-18 20:00:00,45.754062,15.97005,3,0,2,0.577,5,0.526,1,2.39,0.2869,0.503,0.0441,0.6013,0.3387,0.5834,0.3528,0.2129
1068,6768,6,2,0,9,1.9,2024-10-10 19:00:00,45.814603,15.884571,4,4,2,0.437,4,1.093,1,2.71,0.3628,0.9145,0.1798,0.7263,0.3334,0.1959,0.3468,0.5561
1069,5318,29,1,0,18,1.8,2023-04-22 19:00:00,45.74568,15.966829,3,6,2,0.225,4,1.144,1,2.79,0.7773,0.3914,0.2358,0.3664,0.6391,0.1825,0.4865,0.2946
1070,8823,22,7,2,8,0.5,2024-06-22 18:00:00,45.857492,15.962197,1,6,2,0.699,6,0.502,1,1.47,0.4488,0.4417,0.683,0.513,0.8803,0.3148,0.4317,0.6555
1071,2817,0,1,3,10,2.0,2023-05-04 11:00:00,45.744969,15.981938,3,4,0,0.097,1,1.307,0,2.69,0.674,0.3192,0.3154,0.4184,0.6707,0.1423,0.5495,0.3434
1072,1974,4,6,0,27,1.3,2023-06-28 20:00:00,45.753509,15.981945,3,3,2,0.264,7,1.407,1,3.03,0.6752,0.2816,0.2954,0.685,0.1055,0.199,0.9264,0.5594
1073,7753,0,1,0,10,2.4,2023-05-19 09:00:00,45.831206,15.999148,0,5,0,0.428,4,0.714,1,3.14,0.7719,0.3289,0.2399,0.3615,0.5152,0.2111,0.4533,0.323
1074,931,11,3,2,19,1.9,2024-05-19 09:00:00,45.7892,16.043198,2,0,0,0.094,2,0.797,0,3.76,0.4453,0.5189,0.8382,0.5906,0.8076,0.2141,0.5023,0.8022
1075,3854,24,3,0,8,1.1,2023-09-12 18:00:00,45.749593,15.986476,3,2,2,0.093,1,1.125,0,3.85,0.4872,0.4371,0.9029,0.6601,0.8142,0.285,0.4352,0.8192
1076,268,1,1,0,4,1.9,2023-12-06 11:00:00,45.78617,16.068077,2,3,0,0.186,1,0.62,0,2.03,0.867,0.2397,0.2569,0.4021,0.5643,0.2097,0.4562,0.2525
1077,8689,10,4,1,8,1.7,2024-10-28 11:00:00,45.810589,15.883232,4,1,0,0.035,0,1.254,0,1.86,0.7861,0.6419,0.7064,0.8928,0.1704,0.4904,0.8098,0.4297
1078,4721,8,0,0,7,1.9,2023-10-11 10:00:00,45.759761,15.996363,3,3,0,0.543,4,0.374,1,1.32,0.8985,0.3453,0.4539,0.4799,0.2994,0.8271,0.4,0.2896
1079,2515,2,0,2,12,0.5,2024-10-27 18:00:00,45.843258,15.968768,1,0,2,0.262,3,0.233,1,2.46,0.9127,0.306,0.5277,0.4828,0.2035,0.9617,0.4173,0.3162
1080,8906,16,2,0,22,1.2,2024-07-08 10:00:00,45.748716,15.995825,3,1,0,0.321,7,1.354,1,3.75,0.5092,0.8808,0.2521,0.6143,0.2342,0.31,0.3314,0.4949
1081,8778,2,0,1,13,2.1,2024-05-24 20:00:00,45.826621,15.972842,0,5,2,0.276,4,0.346,1,2.88,0.901,0.2652,0.4063,0.5228,0.1463,0.8027,0.3104,0.3342
1082,1002,28,0,2,12,1.2,2023-09-04 11:00:00,45.758343,15.984169,3,1,0,0.585,7,0.617,1,2.79,0.8796,0.2831,0.4736,0.4605,0.1944,0.8984,0.3947,0.2799
1083,5716,0,1,2,12,1.6,2023-01-27 19:00:00,45.807804,16.042355,2,5,2,0.335,4,0.851,1,2.78,0.7534,0.2933,0.3491,0.4305,0.5129,0.219,0.449,0.2624
1084,7440,29,1,1,6,1.7,2023-04-23 19:00:00,45.751471,15.972034,3,0,2,0.837,5,0.304,1,1.96,0.7591,0.3054,0.362,0.4293,0.6437,0.2069,0.5462,0.2854
1085,4835,23,3,0,10,1.1,2024-04-26 11:00:00,45.808019,15.965555,0,5,0,0.714,7,1.311,1,1.64,0.542,0.5303,0.966,0.6133,0.7555,0.2154,0.5042,0.893
1086,7616,4,6,0,9,2.0,2024-05-12 18:00:00,45.816625,15.893579,4,0,2,0.216,2,0.183,0,3.22,0.7007,0.3246,0.2835,0.7274,0.1757,0.2342,0.9611,0.5269
1087,1093,4,6,1,14,0.9,2023-03-18 20:00:00,45.794223,15.969475,0,6,2,0.204,3,0.573,1,2.32,0.7332,0.2189,0.2696,0.7232,0.1919,0.1851,0.9524,0.4775
1088,8518,29,1,1,29,1.8,2023-08-25 09:00:00,45.857838,15.94214,1,5,0,0.772,22,0.46,2,2.7,0.7615,0.3431,0.253,0.3302,0.7036,0.2843,0.4935,0.3348
1089,7290,5,5,1,5,0.8,2024-09-30 19:00:00,45.752979,15.976865,3,1,2,0.237,1,0.293,0,2.79,0.3567,0.4652,0.0,0.533,0.1906,0.5919,0.3444,0.3137
1090,6384,11,3,0,8,1.8,2024-04-30 10:00:00,45.759341,15.976352,3,2,0,0.396,3,1.125,1,3.77,0.5488,0.451,0.8462,0.6364,0.7657,0.175,0.5065,0.7859
1091,3770,0,1,1,9,1.6,2023-06-18 20:00:00,45.802792,16.042127,2,0,2,0.706,6,0.357,1,3.21,0.8295,0.3123,0.302,0.3037,0.5442,0.1784,0.5251,0.2539
1092,4611,6,2,0,11,2.4,2023-08-11 18:00:00,45.799761,16.052224,2,5,2,0.635,7,0.523,1,1.65,0.4515,0.9168,0.2438,0.6076,0.3887,0.4106,0.2778,0.5037
1093,7199,3,2,0,11,1.1,2024-04-08 19:00:00,45.845538,15.948405,1,1,2,0.193,2,0.34,0,1.7,0.4062,0.9074,0.1729,0.6848,0.2737,0.2072,0.2686,0.4407
1094,4474,30,5,0,5,1.0,2024-03-04 10:00:00,45.751799,15.973181,3,1,0,0.446,2,0.868,0,2.88,0.3036,0.4694,0.0899,0.6657,0.3293,0.6164,0.3855,0.3498
1095,8045,1,1,1,13,1.4,2024-02-10 09:00:00,45.799123,15.884557,4,6,0,0.452,6,0.73,1,3.21,0.8358,0.3153,0.3273,0.368,0.6451,0.1939,0.5308,0.3909
1096,5471,16,2,1,11,0.5,2024-03-06 19:00:00,45.807947,15.873047,4,3,2,0.403,4,0.381,1,3.48,0.403,0.9304,0.2295,0.6648,0.2476,0.3068,0.2496,0.5052
1097,275,12,0,1,5,1.5,2024-10-16 18:00:00,45.813708,15.975137,0,3,2,0.568,3,0.613,1,3.44,0.8863,0.2989,0.5663,0.524,0.1477,0.9188,0.4695,0.3109
1098,4659,4,6,0,10,1.5,2024-02-10 11:00:00,45.746612,15.984004,3,6,0,0.434,4,0.343,1,2.89,0.6833,0.36,0.2474,0.7183,0.2393,0.2292,0.9659,0.5865
1099,1789,2,0,0,11,2.4,2023-12-06 18:00:00,45.811022,16.04786,2,3,2,0.599,7,0.472,1,2.41,0.9288,0.2667,0.473,0.5397,0.2378,0.8762,0.5141,0.4199
1100,7887,29,1,3,3,1.3,2023-02-16 11:00:00,45.805014,15.952987,0,4,0,0.656,2,0.264,0,2.6,0.7908,0.2806,0.2922,0.3548,0.6313,0.1831,0.4776,0.3429
1101,2374,20,5,1,4,2.1,2024-11-27 11:00:00,45.742467,15.965723,3,3,0,0.604,2,1.15,0,3.37,0.3371,0.4885,0.0,0.6306,0.2434,0.5964,0.3427,0.259
1102,1987,14,5,0,8,1.1,2024-12-04 18:00:00,45.758725,15.979448,3,3,2,0.25,2,0.456,0,2.59,0.3769,0.4976,0.1272,0.5777,0.2501,0.6594,0.4241,0.3049
1103,7381,15,0,0,5,1.5,2024-10-30 09:00:00,45.815625,15.985893,0,3,0,0.417,2,0.826,0,2.08,0.8659,0.3625,0.5709,0.5324,0.1584,0.9289,0.4022,0.2723
1104,7464,3,2,1,11,1.2,2024-12-05 10:00:00,45.806551,15.975977,0,4,0,0.462,5,0.37,1,1.96,0.3343,0.969,0.2412,0.6747,0.209,0.3724,0.3337,0.5579
1105,7528,2,0,0,14,0.6,2023-12-04 20:00:00,45.818576,15.894729,4,1,2,0.815,11,1.409,2,3.17,0.8564,0.2898,0.4816,0.4896,0.1399,0.8488,0.4232,0.3564
1106,2260,7,0,0,3,1.6,2023-02-11 20:00:00,45.820699,15.892052,4,6,2,0.375,1,0.764,0,2.58,0.909,0.306,0.4843,0.4616,0.2947,0.9636,0.3636,0.3166
1107,2998,2,0,1,6,1.0,2024-06-17 18:00:00,45.754213,15.970422,3,1,2,0.266,2,0.533,0,3.57,0.8346,0.3632,0.4969,0.4529,0.1694,1.0,0.4052,0.3224
1108,6876,2,0,0,8,0.5,2023-08-17 18:00:00,45.748365,15.982619,3,4,2,0.188,2,0.116,0,1.62,0.8921,0.2618,0.5319,0.4335,0.2285,0.799,0.3647,0.2546
1109,7164,1,1,0,2,1.6,2023-07-12 18:00:00,45.858362,15.955305,1,3,2,0.554,1,0.145,0,2.45,0.7714,0.2806,0.2803,0.428,0.6324,0.2006,0.4456,0.2726
1110,1373,21,0,0,23,2.5,2024-12-24 09:00:00,45.852679,15.966005,1,2,0,0.229,5,0.741,1,2.89,0.9072,0.3575,0.5018,0.4834,0.1501,0.9934,0.4192,0.3471
1111,5241,2,0,0,11,1.9,2023-01-06 11:00:00,45.751007,15.97085,3,5,0,0.482,5,0.147,1,2.43,0.9807,0.3016,0.4903,0.5202,0.1866,0.9595,0.4311,0.2629
1112,7141,3,2,1,8,0.8,2023-10-14 11:00:00,45.798369,16.055366,2,6,0,0.639,5,1.234,1,3.08,0.3899,0.9365,0.1638,0.7381,0.216,0.3031,0.3926,0.5479
1113,1063,22,7,1,11,1.8,2023-04-25 11:00:00,45.799782,15.895835,4,2,0,0.08,1,1.336,0,2.7,0.4948,0.4268,0.5969,0.5492,0.9355,0.3588,0.3854,0.5816
1114,2728,12,0,1,10,1.6,2023-12-05 09:00:00,45.797953,15.866874,4,2,0,0.452,5,1.188,1,3.28,0.9185,0.3355,0.565,0.4897,0.2624,0.901,0.2984,0.2491
1115,6744,3,2,0,16,2.6,2023-08-01 19:00:00,45.815558,15.977618,0,2,2,0.728,12,0.432,2,3.05,0.4614,0.8577,0.1871,0.6642,0.2321,0.2358,0.267,0.5101
1116,1015,10,4,0,11,1.3,2023-07-10 11:00:00,45.808053,15.971659,0,1,0,0.376,4,0.892,1,2.86,0.7296,0.5733,0.5896,0.8297,0.178,0.4212,0.7906,0.4405
1117,3208,0,1,2,5,0.6,2023-02-03 19:00:00,45.79145,16.045677,2,5,2,0.489,2,0.372,0,3.24,0.781,0.3111,0.3512,0.4322,0.5955,0.1955,0.5229,0.3268
1118,1892,19,4,1,11,2.0,2023-04-06 19:00:00,45.809463,16.052718,2,4,2,0.253,3,0.115,1,2.81,0.7567,0.6095,0.7737,0.8995,0.1747,0.3902,0.7834,0.3542
1119,8055,19,4,0,8,1.9,2024-12-16 11:00:00,45.791378,16.051384,2,1,0,0.424,3,0.666,1,3.44,0.7915,0.6312,0.7203,0.889,0.2539,0.4044,0.8708,0.3177
1120,1982,9,1,2,3,2.0,2024-09-22 20:00:00,45.846984,15.947203,1,0,2,0.201,1,1.024,0,3.68,0.828,0.2845,0.3503,0.4286,0.6326,0.2568,0.5345,0.2964
1121,6202,27,7,0,4,2.1,2024-10-01 18:00:00,45.813409,15.895595,4,2,2,0.463,2,1.25,0,3.42,0.5095,0.3667,0.5177,0.6174,0.8943,0.3128,0.3962,0.6604
1122,6801,25,3,1,20,1.7,2023-10-18 11:00:00,45.749718,15.9727,3,3,0,0.176,4,0.554,1,2.98,0.4986,0.5266,0.8063,0.6241,0.8431,0.1004,0.5882,0.817
1123,7837,12,0,0,13,1.7,2024-03-29 19:00:00,45.816837,15.983031,0,5,2,0.353,5,1.213,1,2.9,0.9184,0.333,0.4869,0.4459,0.1584,0.8996,0.3854,0.2394
1124,7853,16,2,1,3,0.9,2023-08-29 10:00:00,45.815494,15.861845,4,2,0,0.067,0,0.508,0,2.37,0.3633,0.9493,0.1885,0.7872,0.2556,0.2875,0.3132,0.5398
1125,6124,9,1,1,15,0.5,2023-12-08 09:00:00,45.812841,15.880393,4,5,0,0.132,2,0.761,0,2.6,0.7902,0.2641,0.3277,0.3952,0.5795,0.2363,0.4863,0.2564
1126,7297,18,7,0,10,0.8,2023-02-08 11:00:00,45.797105,16.045099,2,3,0,0.547,5,1.282,1,2.41,0.547,0.4284,0.64,0.632,0.8961,0.204,0.4687,0.6862
1127,7329,15,0,0,9,1.7,2024-11-30 18:00:00,45.802795,15.899682,4,6,2,0.123,1,1.13,0,2.24,0.9682,0.2578,0.4906,0.4786,0.1491,0.952,0.4317,0.2681
1128,4185,10,4,0,4,0.9,2023-02-18 19:00:00,45.757287,15.968891,3,6,2,0.352,1,0.506,0,2.71,0.878,0.6495,0.6964,0.8706,0.206,0.427,0.7766,0.4422
1129,7008,15,0,2,3,1.5,2024-01-03 09:00:00,45.852301,15.967107,1,3,0,0.419,1,0.437,0,3.11,0.871,0.2703,0.4808,0.521,0.251,0.997,0.4224,0.3167
1130,2363,6,2,1,6,1.3,2023-05-04 09:00:00,45.847447,15.947144,1,4,0,0.106,1,0.421,0,3.37,0.3581,0.8942,0.1689,0.7315,0.3256,0.4027,0.2448,0.5214
1131,1621,14,5,0,8,1.2,2023-03-01 20:00:00,45.806709,15.901882,4,3,2,0.344,3,0.555,1,2.14,0.3289,0.5872,0.0701,0.5307,0.3958,0.5658,0.2901,0.2784
1132,3563,15,0,1,5,2.0,2024-08-17 19:00:00,45.798153,16.026534,2,6,2,0.231,1,0.606,0,1.4,0.9926,0.3055,0.4466,0.4318,0.1745,0.9252,0.4415,0.2638
1133,3188,2,0,0,4,1.4,2023-06-26 09:00:00,45.802727,16.058859,2,1,0,0.525,2,0.342,0,3.02,0.8818,0.3442,0.4933,0.3924,0.2496,0.972,0.3603,0.1676
1134,8712,2,0,1,3,1.6,2023-01-03 19:00:00,45.758352,15.963159,3,2,2,0.465,1,0.064,0,3.23,0.894,0.3314,0.5864,0.4957,0.1554,0.8728,0.4055,0.2494
1135,7508,3,2,0,8,1.4,2023-04-09 09:00:00,45.765197,15.98539,3,0,0,0.738,6,0.851,1,1.79,0.3711,0.8891,0.1786,0.7031,0.2643,0.3243,0.3042,0.5513
1136,620,14,5,1,9,2.1,2024-12-05 10:00:00,45.797958,16.001103,0,4,0,0.265,2,0.522,0,2.58,0.2874,0.4971,0.0527,0.5595,0.3061,0.5087,0.46,0.3414
1137,3157,29,1,0,14,0.7,2023-06-20 10:00:00,45.804746,15.982895,0,2,0,0.143,2,1.082,0,1.32,0.8054,0.3345,0.2519,0.4671,0.5666,0.1899,0.3849,0.332
1138,6205,1,1,2,4,2.8,2024-07-27 09:00:00,45.826074,15.963428,0,6,0,0.505,2,0.984,0,2.51,0.7304,0.3742,0.4111,0.3453,0.5917,0.2307,0.47,0.3223
1139,8136,2,0,0,4,0.9,2023-04-10 20:00:00,45.814598,15.891546,4,1,2,0.766,3,0.213,1,3.65,0.8949,0.3933,0.4882,0.5323,0.1705,0.8879,0.3772,0.3475
1140,8022,11,3,0,16,2.3,2024-03-15 19:00:00,45.852655,15.963567,1,5,2,0.395,6,0.075,1,1.74,0.5255,0.453,0.9197,0.6292,0.8487,0.1987,0.4794,0.8315
1141,5732,8,0,0,30,1.7,2023-06-29 18:00:00,45.748493,15.988652,3,4,2,0.273,8,0.195,1,1.47,0.988,0.3498,0.5288,0.5029,0.1899,0.9318,0.4462,0.3692
1142,40,14,5,1,9,1.8,2023-12-28 10:00:00,45.809816,15.891218,4,4,0,0.242,2,1.014,0,2.36,0.2464,0.3988,0.0694,0.6946,0.3711,0.5778,0.3998,0.2552
1143,6494,1,1,0,10,1.1,2023-04-26 18:00:00,45.747539,15.975946,3,3,2,0.294,3,0.209,1,1.59,0.8237,0.3912,0.2879,0.354,0.6626,0.1948,0.5713,0.2733
1144,8754,20,5,0,5,1.7,2023-11-21 09:00:00,45.753854,15.957208,3,2,0,0.276,1,1.286,0,3.36,0.3491,0.4148,0.1498,0.4448,0.2246,0.583,0.4131,0.2975
1145,294,7,0,0,26,1.8,2023-07-22 11:00:00,45.818583,15.890517,4,6,0,0.336,9,0.519,2,3.05,0.891,0.2965,0.5159,0.473,0.1228,0.8073,0.303,0.2267
1146,6266,9,1,1,11,1.1,2024-02-09 20:00:00,45.79575,15.875404,4,5,2,0.381,4,0.099,1,2.7,0.7642,0.2707,0.271,0.3892,0.6772,0.1321,0.4266,0.2716
1147,2379,1,1,0,6,1.5,2024-05-29 11:00:00,45.810191,15.956649,0,3,0,0.436,3,0.802,1,2.02,0.7771,0.3261,0.2951,0.3942,0.5657,0.188,0.5185,0.3119
1148,3929,16,2,0,8,1.8,2024-05-10 18:00:00,45.849111,15.952668,1,5,2,0.093,1,1.016,0,3.46,0.3968,0.7523,0.2302,0.6958,0.3269,0.2888,0.3103,0.5532
1149,7366,11,3,0,11,1.4,2024-07-04 19:00:00,45.786121,16.035048,2,4,2,0.866,10,1.139,2,2.29,0.5436,0.5449,0.9607,0.6154,0.779,0.2281,0.4802,0.798
1150,8204,5,5,0,7,1.5,2024-08-16 11:00:00,45.862443,15.954224,1,5,0,0.368,3,0.762,1,2.91,0.2825,0.4718,0.1238,0.5551,0.3283,0.5386,0.4282,0.349
1151,664,28,0,0,13,1.3,2024-06-12 19:00:00,45.80657,15.897133,4,3,2,0.575,7,1.333,1,3.2,0.9186,0.267,0.4539,0.5659,0.1631,0.9285,0.4008,0.1825
1152,8536,4,6,0,7,1.4,2024-01-25 10:00:00,45.787215,16.052422,2,4,0,0.723,5,0.403,1,3.73,0.7334,0.3114,0.2745,0.7488,0.1749,0.2286,0.8859,0.5156
1153,8141,4,6,0,7,0.7,2024-08-23 20:00:00,45.840427,15.954597,1,5,2,0.564,4,1.463,1,3.56,0.7139,0.3663,0.26,0.6647,0.2454,0.1377,0.8938,0.5107
1154,5003,25,3,0,7,0.7,2023-01-28 19:00:00,45.866344,15.948219,1,6,2,0.512,4,0.552,1,2.14,0.4774,0.4354,0.8169,0.5953,0.7191,0.2142,0.484,0.747
1155,881,2,0,2,7,1.9,2023-03-08 19:00:00,45.803546,16.05081,2,3,2,0.281,2,0.781,0,2.54,0.897,0.3061,0.4974,0.4994,0.2284,0.9329,0.4188,0.3407
1156,545,9,1,0,4,1.5,2024-06-27 19:00:00,45.786949,16.047625,2,4,2,0.228,1,1.092,0,1.84,0.8104,0.2086,0.2853,0.3311,0.6289,0.2181,0.4477,0.2149
1157,1722,2,0,1,16,1.8,2023-08-27 18:00:00,45.860038,15.954578,1,0,2,0.492,8,1.386,1,2.77,0.8847,0.3432,0.5129,0.4642,0.2292,0.8301,0.3639,0.2913
1158,577,19,4,0,5,1.4,2023-12-27 18:00:00,45.750764,15.968384,3,3,2,0.153,1,0.897,0,1.21,0.8487,0.6163,0.7508,0.9426,0.1222,0.4167,0.8007,0.4339
1159,1313,2,0,0,7,0.6,2024-02-12 20:00:00,45.851635,15.965835,1,1,2,0.066,0,1.435,0,3.82,0.9235,0.3567,0.5443,0.4861,0.1535,0.8805,0.4474,0.2956
1160,3346,8,0,0,8,2.4,2023-10-02 10:00:00,45.826403,15.964284,0,1,0,0.159,1,0.844,0,3.04,0.9409,0.3341,0.4707,0.4906,0.187,0.944,0.3998,0.2246
1161,6005,0,1,2,7,1.6,2024-03-15 18:00:00,45.800052,15.966859,0,5,2,0.304,2,0.161,0,1.61,0.7718,0.3016,0.3159,0.4068,0.6749,0.1823,0.4151,0.2679
1162,3044,19,4,1,7,1.3,2024-12-17 09:00:00,45.801068,16.05697,2,2,0,0.274,2,1.15,0,1.57,0.8084,0.6067,0.6929,0.8584,0.0311,0.439,0.7885,0.6026
1163,1644,30,5,0,8,1.1,2023-10-10 19:00:00,45.840191,15.956444,1,2,2,0.335,3,1.047,1,2.89,0.2491,0.5141,0.0653,0.595,0.291,0.6316,0.3698,0.2911
1164,3556,9,1,0,10,2.1,2023-06-24 11:00:00,45.822746,15.889395,4,6,0,0.323,3,0.413,1,2.77,0.8168,0.3434,0.2391,0.3139,0.5784,0.194,0.5158,0.1874
1165,914,5,5,2,8,1.0,2024-03-11 10:00:00,45.800149,16.038512,2,1,0,0.163,1,0.707,0,2.74,0.2414,0.4686,0.0641,0.6718,0.3385,0.6731,0.4442,0.3462
1166,6393,0,1,1,18,1.2,2024-07-31 09:00:00,45.755033,15.963804,3,3,0,0.546,10,0.983,2,2.98,0.8593,0.4081,0.356,0.3827,0.6196,0.215,0.5406,0.2628
1167,3122,4,6,0,15,1.3,2024-01-25 18:00:00,45.786915,16.050402,2,4,2,0.511,8,1.248,1,2.71,0.7539,0.3932,0.2664,0.7162,0.1826,0.2112,0.8342,0.4271
1168,5249,12,0,2,8,1.9,2023-10-27 09:00:00,45.852482,15.957325,1,5,0,0.05,0,0.462,0,2.81,0.8916,0.3112,0.4173,0.5263,0.2409,0.8771,0.4503,0.2859
1169,4250,13,6,0,8,2.8,2024-06-01 10:00:00,45.797484,16.054117,2,6,0,0.221,2,1.095,0,2.05,0.6727,0.2785,0.3226,0.6285,0.1983,0.2141,0.8979,0.4717
1170,3754,4,6,0,5,3.1,2024-06-07 09:00:00,45.812,15.966334,0,5,0,0.507,3,0.481,1,3.09,0.6032,0.3709,0.2868,0.7495,0.1858,0.1893,0.8667,0.5301
1171,5826,25,3,1,8,2.0,2024-08-29 10:00:00,45.853345,15.959192,1,4,0,0.275,2,0.171,0,2.93,0.5246,0.4718,0.961,0.5859,0.8016,0.2341,0.568,0.8462
1172,7174,15,0,2,10,1.6,2024-04-21 20:00:00,45.785784,16.046084,2,0,2,0.327,3,1.065,1,3.4,0.8089,0.2776,0.5376,0.5563,0.2131,0.8191,0.4323,0.3623
1173,6753,1,1,1,8,1.3,2024-03-29 09:00:00,45.757885,15.979813,3,5,0,0.367,3,0.782,1,3.47,0.8168,0.2581,0.3158,0.3726,0.5555,0.2515,0.462,0.3795
1174,2022,3,2,1,3,1.0,2023-07-24 19:00:00,45.754268,15.966729,3,1,2,0.162,0,0.687,0,2.73,0.4255,0.878,0.2211,0.616,0.2707,0.3782,0.2941,0.387
1175,8038,0,1,1,4,1.7,2024-05-28 19:00:00,45.853897,15.957236,1,2,2,0.244,1,1.043,0,2.08,0.7503,0.3432,0.3392,0.4513,0.6129,0.247,0.448,0.286
1176,2542,8,0,1,17,1.3,2023-12-23 19:00:00,45.756942,15.984408,3,6,2,0.224,4,1.017,1,3.2,0.8985,0.3296,0.4774,0.5674,0.2023,0.8893,0.4022,0.2424
1177,8011,21,0,2,3,0.7,2024-03-10 18:00:00,45.751332,15.976271,3,0,2,0.579,2,0.801,0,2.34,0.8755,0.254,0.5001,0.5842,0.1163,0.9327,0.4722,0.2808
1178,3874,2,0,1,13,0.8,2023-02-11 09:00:00,45.75835,15.981911,3,6,0,0.479,6,0.909,1,3.68,0.8845,0.3209,0.5414,0.5457,0.146,0.9036,0.394,0.2893
1179,5360,1,1,3,4,2.0,2023-03-08 19:00:00,45.744593,15.973566,3,3,2,0.4,2,1.041,0,2.18,0.771,0.3231,0.3562,0.354,0.6007,0.2373,0.459,0.1757
1180,2650,1,1,0,5,1.3,2023-12-11 20:00:00,45.817409,15.976998,0,1,2,0.485,2,0.281,0,2.8,0.8104,0.3725,0.3482,0.4179,0.6057,0.2026,0.4251,0.3565
1181,8174,1,1,1,10,0.7,2024-06-27 19:00:00,45.811079,15.887292,4,4,2,0.421,4,1.28,1,2.37,0.7932,0.3725,0.2388,0.5169,0.6313,0.1626,0.5274,0.4165
1182,4817,1,1,1,9,0.9,2024-07-26 11:00:00,45.806583,16.031326,2,5,0,0.438,4,1.159,1,2.64,0.8415,0.3263,0.3409,0.3556,0.608,0.243,0.5089,0.2998
1183,124,10,4,0,8,1.2,2024-06-22 19:00:00,45.756637,15.967775,3,6,2,0.748,6,0.602,1,1.95,0.7714,0.5864,0.7653,0.9854,0.2858,0.3006,0.8464,0.4266
1184,6667,27,7,1,6,1.8,2024-11-19 09:00:00,45.858769,15.943668,1,2,0,0.539,3,0.17,1,2.39,0.4827,0.3605,0.7008,0.481,0.9718,0.382,0.4232,0.6601
1185,3580,29,1,0,13,0.6,2023-01-10 20:00:00,45.786697,16.050684,2,2,2,0.421,5,0.902,1,2.11,0.7604,0.3109,0.2665,0.3781,0.5729,0.1762,0.4998,0.341
1186,7946,29,1,1,7,1.5,2023-10-02 19:00:00,45.75512,15.980708,3,1,2,0.543,4,0.71,1,1.94,0.7891,0.3085,0.2425,0.4055,0.6015,0.1469,0.4344,0.318
1187,6746,23,3,1,8,1.2,2024-03-21 19:00:00,45.799005,16.051554,2,4,2,0.165,1,0.56,0,3.68,0.5786,0.5004,0.8381,0.6184,0.8145,0.123,0.5176,0.7905
1188,6224,26,7,0,22,1.9,2023-12-07 18:00:00,45.743689,15.98721,3,4,2,0.059,1,1.093,0,3.47,0.4285,0.4664,0.5857,0.5279,0.8924,0.334,0.4284,0.648
1189,3734,10,4,1,9,1.3,2024-05-10 10:00:00,45.740123,15.989644,3,5,0,0.41,4,0.222,1,3.47,0.7536,0.6284,0.7713,0.898,0.2042,0.4601,0.7554,0.4237
1190,455,10,4,0,17,1.7,2023-12-27 11:00:00,45.844401,15.950712,1,3,0,0.534,9,0.563,2,3.15,0.8432,0.6737,0.6498,0.9143,0.1684,0.4043,0.7558,0.342
1191,6445,1,1,0,11,1.6,2023-01-13 20:00:00,45.857334,15.956653,1,5,2,0.513,6,0.231,1,3.38,0.7386,0.3492,0.339,0.4711,0.6693,0.0941,0.507,0.279
1192,461,9,1,1,5,1.4,2024-11-23 10:00:00,45.757288,15.974807,3,6,0,0.066,0,0.389,0,1.93,0.8056,0.3037,0.2017,0.4035,0.5074,0.1452,0.4831,0.2652
